datetime,leg_point,lat,lon,hs_m,tp_s,wave_dir_deg,u10_ms,v10_ms
2025-01-10 02:00:00,0,51.95000000000001,4.05,1.5923024,6.7815933,311.32303,7.2013702,-4.7618866
2025-01-10 03:00:00,0,51.95000000000001,4.05,1.5593926,6.814308,311.9172,7.867462,-4.0355377
2025-01-10 04:00:00,0,51.95000000000001,4.05,1.5132602,6.8377457,312.19144,7.415985,-3.520172
2025-01-10 05:00:00,0,51.95000000000001,4.05,1.4487464,6.8621597,312.61725,6.6855164,-2.741562
2025-01-10 06:00:00,0,51.95000000000001,4.05,1.3799399,6.889015,313.05515,6.2849274,-1.7865295
2025-01-10 07:00:00,0,51.95000000000001,4.05,1.3156505,6.917824,313.43137,6.0915985,-1.3452454
2025-01-10 08:00:00,0,51.95000000000001,4.05,1.2581283,6.944191,313.78302,5.973236,-1.1460876
2025-01-10 09:00:00,0,51.95000000000001,4.05,1.2053634,6.9627457,314.19785,5.8060303,-1.1867218
2025-01-10 10:00:00,0,51.95000000000001,4.05,1.1548917,6.9710464,314.64148,5.6419983,-1.2957916
2025-01-10 11:00:00,0,51.95000000000001,4.05,1.1112067,6.968605,314.90665,5.7550507,-1.1717224
2025-01-10 12:00:00,0,51.95000000000001,4.05,1.0728197,6.9593277,315.08685,5.6505737,-1.47995
2025-01-10 13:00:00,0,51.95000000000001,4.05,1.0362493,6.9451675,315.6175,5.4042664,-1.8338013
2025-01-10 14:00:00,0,51.95000000000001,4.05,0.9993887,6.9290543,316.57898,5.143921,-2.0940094
2025-01-10 15:00:00,0,51.95000000000001,4.05,0.9652953,6.9119644,317.78885,4.9449005,-2.004013
2025-01-10 16:00:00,0,51.95000000000001,4.05,0.93486696,6.895851,319.09012,4.4356995,-2.3035889
2025-01-10 17:00:00,0,51.95000000000001,4.05,0.9065698,6.880226,320.5131,3.8921509,-2.678833
2025-01-10 18:00:00,0,51.95000000000001,4.05,0.8795466,6.864601,322.07315,2.910736,-2.910736
2025-01-10 19:00:00,0,51.95000000000001,4.05,0.8530158,6.8494644,323.72754,2.125763,-2.9826355
2025-01-10 20:00:00,0,51.95000000000001,4.05,0.82733816,6.8353043,325.39114,1.6573181,-3.2027893
2025-01-10 21:00:00,0,51.95000000000001,4.05,0.80197144,6.8216324,326.97925,1.1932678,-3.217682
2025-01-10 22:00:00,0,51.95000000000001,4.05,0.77550614,6.8118668,328.4622,0.7763672,-3.1680603
2025-01-10 23:00:00,0,51.95000000000001,4.05,0.75197524,6.8006363,329.77347,0.57629395,-2.9670105
2025-01-11 00:00:00,0,51.95000000000001,4.05,0.72964746,6.789406,330.96353,0.5982971,-2.9207458
2025-01-11 01:00:00,0,51.95000000000001,4.05,0.7099761,6.779152,332.1634,-0.045639038,-3.2888489
2025-01-11 02:00:00,0,51.95000000000001,4.05,0.6914944,6.7693863,333.32904,-0.8767853,-3.3599396
2025-01-11 03:00:00,0,51.95000000000001,4.05,0.67440975,6.7610855,334.4944,-1.3397675,-3.099121
2025-01-11 04:00:00,0,51.95000000000001,4.05,0.65692604,6.7537613,335.477,-1.4192352,-2.6928253
2025-01-11 05:00:00,0,51.95000000000001,4.05,0.639712,6.7474136,336.3322,-1.4897614,-2.233078
2025-01-11 06:00:00,0,51.95000000000001,4.05,0.6227543,6.7420425,337.10962,-1.4803009,-1.7410278
2025-01-11 07:00:00,0,51.95000000000001,4.05,0.6068156,6.7381363,337.8394,-1.1429596,-1.6863861
2025-01-11 08:00:00,0,51.95000000000001,4.05,0.59160304,6.7347183,338.51788,-0.7445679,-1.8078613
